cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity,      y-velocity,concentration-c2h5oh
       124, 3.120723963E+00, 9.592912674E+00, 5.000000000E-01,-1.666530848E+00,-5.527858734E-01, 1.733685640E-04
       125, 1.714829564E+00, 8.185236931E+00, 5.000000000E-01,-1.508462876E-01,-3.775794208E-01, 1.534586190E-04
       126, 1.512551427E+00, 7.984922409E+00, 5.000000000E-01, 5.804916844E-02,-3.540954590E-01, 1.555736526E-04
       127, 1.309407234E+00, 7.783711433E+00, 5.000000000E-01, 2.551909685E-01,-3.243805766E-01, 1.582511322E-04
       128, 3.322721004E+00, 9.795032501E+00, 5.000000000E-01,-1.921740890E+00,-5.817628503E-01, 1.814156421E-04
       129, 3.527050018E+00, 9.998009682E+00, 5.000000000E-01,-2.193091869E+00,-6.035521030E-01, 1.902125368E-04
       130, 1.107630134E+00, 7.581676960E+00, 5.000000000E-01, 4.199950993E-01,-2.803725302E-01, 1.611469488E-04
       131, 9.054787755E-01, 7.380507946E+00, 5.000000000E-01, 5.151270628E-01,-2.292318344E-01, 1.639296679E-04
       132, 7.039062977E-01, 7.182209015E+00, 5.000000000E-01, 6.123956442E-01,-1.049493551E-01, 1.668403420E-04
       133, 2.717580318E+00, 9.395250320E+00, 5.000000000E-01,-1.537179589E+00,-5.929787755E-01, 1.699568675E-04
       134, 2.917762756E+00, 9.597079277E+00, 5.000000000E-01,-1.778089404E+00,-6.233626008E-01, 1.771275711E-04
       135, 2.516424417E+00, 9.192730904E+00, 5.000000000E-01,-1.307485223E+00,-5.624751449E-01, 1.639875409E-04
       136, 2.315534592E+00, 8.991983414E+00, 5.000000000E-01,-1.089566588E+00,-5.347228646E-01, 1.595259819E-04
       137, 2.114527225E+00, 8.791014671E+00, 5.000000000E-01,-8.768995404E-01,-5.095844865E-01, 1.565755520E-04
       138, 1.913803935E+00, 8.589771271E+00, 5.000000000E-01,-6.651462317E-01,-4.864484668E-01, 1.551000023E-04
       139, 1.713460684E+00, 8.387672424E+00, 5.000000000E-01,-4.507148862E-01,-4.635068476E-01, 1.549471781E-04
       140, 3.118599415E+00, 9.798155785E+00, 5.000000000E-01,-2.029711008E+00,-6.494402289E-01, 1.851481211E-04
       141, 1.512980342E+00, 8.185630798E+00, 5.000000000E-01,-2.359410226E-01,-4.395821095E-01, 1.559500379E-04
       142, 1.310376883E+00, 7.984983921E+00, 5.000000000E-01,-2.915248089E-02,-4.136885405E-01, 1.578748052E-04
       143, 1.107926130E+00, 7.783575058E+00, 5.000000000E-01, 1.629629582E-01,-3.807307184E-01, 1.603473356E-04
       144, 3.320782661E+00, 1.000041676E+01, 5.000000000E-01,-2.294499159E+00,-6.673211455E-01, 1.940921356E-04
       145, 3.524861097E+00, 1.020279884E+01, 5.000000000E-01,-2.565553188E+00,-6.705752015E-01, 2.040709223E-04
       146, 9.058364034E-01, 7.581379890E+00, 5.000000000E-01, 3.153672218E-01,-3.323599100E-01, 1.630047627E-04
       147, 7.039000392E-01, 7.379940033E+00, 5.000000000E-01, 3.855850697E-01,-2.747148573E-01, 1.654794178E-04
       148, 5.018658638E-01, 7.182823181E+00, 5.000000000E-01, 4.107953310E-01,-1.252212822E-01, 1.678444823E-04
       149, 2.514131546E+00, 9.398285866E+00, 5.000000000E-01,-1.647977710E+00,-6.670091152E-01, 1.739068975E-04
       150, 2.714819431E+00, 9.601275444E+00, 5.000000000E-01,-1.890307784E+00,-6.957589388E-01, 1.811292022E-04
       151, 2.915041685E+00, 9.802741051E+00, 5.000000000E-01,-2.139024496E+00,-7.186697125E-01, 1.892646251E-04
       152, 2.312922001E+00, 9.196349144E+00, 5.000000000E-01,-1.417495012E+00,-6.377672553E-01, 1.679379493E-04
       153, 2.112468481E+00, 8.995139122E+00, 5.000000000E-01,-1.195523858E+00,-6.095538735E-01, 1.633300271E-04
       154, 1.911731958E+00, 8.793493271E+00, 5.000000000E-01,-9.781808257E-01,-5.831954479E-01, 1.601501717E-04
       155, 1.711404324E+00, 8.592107773E+00, 5.000000000E-01,-7.628657818E-01,-5.584460497E-01, 1.584174315E-04
       156, 1.510873675E+00, 8.389033318E+00, 5.000000000E-01,-5.452798605E-01,-5.335237980E-01, 1.580031676E-04
       157, 3.116238356E+00, 1.000450039E+01, 5.000000000E-01,-2.395144224E+00,-7.316244245E-01, 1.983744296E-04
       158, 1.310053825E+00, 8.187440872E+00, 5.000000000E-01,-3.309537768E-01,-5.079391003E-01, 1.587691950E-04
       159, 1.107103705E+00, 7.986239433E+00, 5.000000000E-01,-1.260125935E-01,-4.799585342E-01, 1.604785939E-04
       160, 9.052119255E-01, 7.784864426E+00, 5.000000000E-01, 5.914151296E-02,-4.453885555E-01, 1.626819867E-04
       161, 3.318555355E+00, 1.020677853E+01, 5.000000000E-01,-2.653813601E+00,-7.291803956E-01, 2.087695175E-04
       162, 3.521625042E+00, 1.040932560E+01, 5.000000000E-01,-2.904232502E+00,-7.060877681E-01, 2.209528320E-04
       163, 3.733297825E+00, 1.020124817E+01, 5.000000000E-01,-2.476970911E+00,-6.120780110E-01, 1.998137159E-04
       164, 7.033787966E-01, 7.582256317E+00, 5.000000000E-01, 1.951790899E-01,-3.939499557E-01, 1.650368940E-04
       165, 5.018829703E-01, 7.382051945E+00, 5.000000000E-01, 2.259075046E-01,-3.285841048E-01, 1.670380880E-04
       166, 3.002367318E-01, 7.183895111E+00, 5.000000000E-01, 1.887964159E-01,-1.481756419E-01, 1.687375334E-04
       167, 2.310294628E+00, 9.402442932E+00, 5.000000000E-01,-1.761563540E+00,-7.433679104E-01, 1.782118052E-04
       168, 2.511551857E+00, 9.605088234E+00, 5.000000000E-01,-2.000430584E+00,-7.686199546E-01, 1.854082948E-04
       169, 2.711623907E+00, 9.807796478E+00, 5.000000000E-01,-2.246466160E+00,-7.881597877E-01, 1.937249326E-04
       170, 2.912088871E+00, 1.000884438E+01, 5.000000000E-01,-2.492106199E+00,-7.955678701E-01, 2.030677861E-04
       171, 2.110001326E+00, 9.200262070E+00, 5.000000000E-01,-1.529671311E+00,-7.152395248E-01, 1.721710287E-04
       172, 1.909488678E+00, 8.997986794E+00, 5.000000000E-01,-1.304287672E+00,-6.871306896E-01, 1.674135710E-04
       173, 1.709062815E+00, 8.796390533E+00, 5.000000000E-01,-1.084166288E+00,-6.603133678E-01, 1.640399423E-04
       174, 1.508599997E+00, 8.594247818E+00, 5.000000000E-01,-8.655540943E-01,-6.343882084E-01, 1.620634866E-04
       175, 1.308056116E+00, 8.391384125E+00, 5.000000000E-01,-6.466534138E-01,-6.081121564E-01, 1.613874192E-04
       176, 3.113796234E+00, 1.021112061E+01, 5.000000000E-01,-2.736037016E+00,-7.868826985E-01, 2.138577838E-04
       177, 1.106190205E+00, 8.189929962E+00, 5.000000000E-01,-4.338746071E-01,-5.818960071E-01, 1.619407412E-04
       178, 9.038798809E-01, 7.988631248E+00, 5.000000000E-01,-2.324135303E-01,-5.537663102E-01, 1.633726351E-04
       179, 7.022593021E-01, 7.787423134E+00, 5.000000000E-01,-5.599006638E-02,-5.191220045E-01, 1.652797655E-04
       180, 3.316426277E+00, 1.041372204E+01, 5.000000000E-01,-2.968015432E+00,-7.580913305E-01, 2.266144438E-04
       181, 3.518427372E+00, 1.061768341E+01, 5.000000000E-01,-3.178385019E+00,-7.080415487E-01, 2.420993696E-04
       182, 5.009342432E-01, 7.585648537E+00, 5.000000000E-01, 5.736910179E-02,-4.653879106E-01, 1.671970531E-04
       183, 3.002696633E-01, 7.385278702E+00, 5.000000000E-01, 5.253254995E-02,-3.885653615E-01, 1.685537136E-04
       184, 9.991076589E-02, 7.184675694E+00, 5.000000000E-01,-1.265905648E-01,-1.550337374E-01, 1.693329978E-04
       185, 2.308318138E+00, 9.608257294E+00, 5.000000000E-01,-2.107518435E+00,-8.413882852E-01, 1.900164789E-04
       186, 2.107640743E+00, 9.405780792E+00, 5.000000000E-01,-1.872340798E+00,-8.196056485E-01, 1.827478554E-04
       187, 2.508718014E+00, 9.811305046E+00, 5.000000000E-01,-2.346622467E+00,-8.558142781E-01, 1.984557603E-04
       188, 2.708827257E+00, 1.001321316E+01, 5.000000000E-01,-2.582664251E+00,-8.577836752E-01, 2.081185958E-04
       189, 2.909729004E+00, 1.021466446E+01, 5.000000000E-01,-2.810800314E+00,-8.430680633E-01, 2.193131368E-04
       190, 1.907342434E+00, 9.202739716E+00, 5.000000000E-01,-1.640300512E+00,-7.934188843E-01, 1.766137430E-04
       191, 1.706796646E+00, 9.000413895E+00, 5.000000000E-01,-1.413984895E+00,-7.663499713E-01, 1.717490086E-04
       192, 1.506227732E+00, 8.798616409E+00, 5.000000000E-01,-1.192161679E+00,-7.397758365E-01, 1.682175061E-04
       193, 1.305453539E+00, 8.596170425E+00, 5.000000000E-01,-9.717529416E-01,-7.134037614E-01, 1.660210110E-04
       194, 1.104902387E+00, 8.393739700E+00, 5.000000000E-01,-7.530232072E-01,-6.868727803E-01, 1.651236234E-04
       195, 9.031383395E-01, 8.192293167E+00, 5.000000000E-01,-5.416262150E-01,-6.608543396E-01, 1.654179214E-04
       196, 7.013311386E-01, 7.991534710E+00, 5.000000000E-01,-3.437556624E-01,-6.330300570E-01, 1.665471791E-04
       197, 5.000491142E-01, 7.790547371E+00, 5.000000000E-01,-1.786804795E-01,-5.994306803E-01, 1.681246649E-04
       198, 3.314362526E+00, 1.062074280E+01, 5.000000000E-01,-3.214452028E+00,-7.551842928E-01, 2.486680751E-04
       199, 2.995596528E-01, 7.589003086E+00, 5.000000000E-01,-8.254283667E-02,-5.391318798E-01, 1.694062958E-04
       200, 9.987610579E-02, 7.386898994E+00, 5.000000000E-01,-2.030828893E-01,-4.028937519E-01, 1.698312699E-04
       201, 2.306345463E+00, 9.813064575E+00, 5.000000000E-01,-2.439118385E+00,-9.213200808E-01, 2.034935897E-04
       202, 2.105678320E+00, 9.610639572E+00, 5.000000000E-01,-2.209765911E+00,-9.127656817E-01, 1.949269790E-04
