nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity,      y-velocity,concentration-c2h5oh
       217, 4.800125122E+00, 4.049513638E-01, 5.000000000E-01,-4.257758260E-01, 3.930002823E-02, 2.702096324E-08
       218, 9.199505806E+00, 4.049560130E-01, 5.000000000E-01,-5.174732804E-01, 1.615807065E-03, 7.472758412E-09
       219, 4.999965191E+00, 4.049750566E-01, 5.000000000E-01,-4.402102828E-01, 3.485245258E-02, 2.936945087E-08
       220, 5.599717140E+00, 4.049844742E-01, 5.000000000E-01,-4.728578031E-01, 2.316396870E-02, 3.394620052E-08
       221, 5.199783802E+00, 4.049922824E-01, 5.000000000E-01,-4.527900517E-01, 3.064165637E-02, 3.119927428E-08
       222, 5.399749279E+00, 4.049952626E-01, 5.000000000E-01,-4.636114836E-01, 2.673190832E-02, 3.283667382E-08
       223, 7.999583244E+00, 4.050096869E-01, 5.000000000E-01,-5.144577026E-01, 3.572547808E-03, 1.740208866E-08
       224, 9.799794197E+00, 4.050256312E-01, 5.000000000E-01,-5.181989074E-01, 1.223713742E-03, 4.283131183E-09
       225, 9.399624825E+00, 4.050380588E-01, 5.000000000E-01,-5.177377462E-01, 1.454688143E-03, 6.280940212E-09
       226, 8.400086403E+00, 4.050445855E-01, 5.000000000E-01,-5.158627033E-01, 2.691632137E-03, 1.367859515E-08
       227, 8.199943542E+00, 4.050560892E-01, 5.000000000E-01,-5.152329206E-01, 3.093188163E-03, 1.548848338E-08
       228, 9.599636078E+00, 4.050711095E-01, 5.000000000E-01,-5.179789662E-01, 1.318780007E-03, 5.200092801E-09
       229, 1.318437290E+01, 5.787531734E-01, 5.000000000E-01,-5.260757208E-01,-1.000749227E-02, 4.289176514E-10
       230, 1.298472500E+01, 5.790097117E-01, 5.000000000E-01,-5.284867287E-01,-7.382172160E-03, 1.069561217E-09
       231, 1.278693867E+01, 5.810347199E-01, 5.000000000E-01,-5.296759605E-01,-4.799083807E-03, 2.274754385E-09
       232, 1.338704300E+01, 5.851275325E-01, 4.999999702E-01,-5.225853920E-01,-1.242086198E-02, 1.337998184E-10
       233, 1.259066677E+01, 5.871390700E-01, 5.000000000E-01,-5.299448371E-01,-2.622332191E-03, 4.419028699E-09
       234, 1.239347649E+01, 5.929060578E-01, 4.999999702E-01,-5.294996500E-01,-9.573636344E-04, 7.675864389E-09
       235, 1.199212670E+00, 5.984544754E-01, 5.000000000E-01, 2.825949341E-04, 7.216629386E-02, 1.325326411E-05
       236, 9.996187091E-01, 5.985401273E-01, 5.000000000E-01, 1.478423271E-02, 5.135646462E-02, 1.810642061E-05
       237, 1.219646454E+01, 5.991255641E-01, 5.000000000E-01,-5.287481546E-01, 1.326039492E-04, 1.235799374E-08
       238, 7.999626398E-01, 5.992539525E-01, 5.000000000E-01, 2.275029756E-02, 3.333047032E-02, 2.074529766E-05
       239, 1.358972263E+01, 5.994431376E-01, 5.000000000E-01,-5.182938576E-01,-1.423347741E-02, 3.898255330E-11
       240, 1.398902297E+00, 6.000916362E-01, 5.000000000E-01,-1.855777018E-02, 8.509959280E-02, 9.992452760E-06
       241, 1.499999905E+01, 6.007236242E-01, 5.000000000E-01,-5.000000000E-01, 0.000000000E+00, 3.602574485E-19
       242, 1.480235863E+01, 6.010395885E-01, 5.000000000E-01,-5.003119111E-01,-3.020477947E-03, 1.808078783E-19
       243, 1.598968387E+00, 6.015321016E-01, 5.000000000E-01,-3.901230171E-02, 8.125099540E-02, 1.113855797E-05
       244, 5.996153355E-01, 6.015582681E-01, 5.000000000E-01, 2.455940843E-02, 2.067935467E-02, 2.154925824E-05
       245, 1.199834728E+01, 6.018017530E-01, 5.000000000E-01,-5.277838707E-01, 8.781782235E-04, 1.924685122E-08
       246, 1.799223304E+00, 6.028019786E-01, 5.000000000E-01,-5.987024307E-02, 6.446641684E-02, 1.399343182E-05
       247, 1.460130692E+01, 6.030087471E-01, 5.000000000E-01,-5.010986328E-01,-5.402291659E-03, 7.230696754E-15
       248, 1.119944859E+01, 6.033260822E-01, 5.000000000E-01,-5.242052674E-01, 1.175122103E-03, 6.695418620E-08
       249, 1.180013180E+01, 6.033303738E-01, 5.000000000E-01,-5.267430544E-01, 1.279334771E-03, 2.862424253E-08
       250, 1.139958954E+01, 6.033398509E-01, 5.000000000E-01,-5.248832703E-01, 1.306619728E-03, 5.205193077E-08
       251, 2.199428797E+00, 6.034333706E-01, 5.000000000E-01,-1.052005962E-01, 3.312952816E-02, 1.524116669E-05
       252, 1.099931908E+01, 6.034724712E-01, 5.000000000E-01,-5.236726403E-01, 1.029835781E-03, 8.416031250E-08
       253, 1.159996700E+01, 6.035835147E-01, 5.000000000E-01,-5.257333517E-01, 1.367526827E-03, 3.930940551E-08
       254, 3.199526072E+00, 6.035980582E-01, 5.000000000E-01,-2.808236480E-01, 8.777595311E-02, 4.021379425E-07
       255, 2.999461651E+00, 6.036035419E-01, 5.000000000E-01,-2.435430586E-01, 7.798720896E-02, 1.946613338E-06
       256, 3.399353981E+00, 6.036124825E-01, 4.999999702E-01,-3.125752211E-01, 9.078489244E-02, 8.583222666E-08
       257, 3.999519348E+00, 6.036181450E-01, 5.000000000E-01,-3.832989931E-01, 8.011391759E-02, 1.550655071E-07
       258, 6.799628735E+00, 6.036296487E-01, 5.000000000E-01,-5.121071339E-01, 1.191506162E-02, 8.716182265E-07
       259, 3.799406290E+00, 6.036304832E-01, 4.999999702E-01,-3.626701832E-01, 8.555395901E-02, 1.144339024E-07
       260, 7.399425983E+00, 6.036325693E-01, 5.000000000E-01,-5.170711279E-01, 7.178529631E-03, 7.892822396E-07
       261, 3.599444389E+00, 6.036344171E-01, 5.000000000E-01,-3.394474983E-01, 8.947601914E-02, 8.274678720E-08
       262, 6.999557972E+00, 6.036384106E-01, 5.000000000E-01,-5.141286850E-01, 1.006064005E-02, 8.525230442E-07
       263, 7.199710369E+00, 6.036426425E-01, 5.000000000E-01,-5.157648325E-01, 8.492031135E-03, 8.238973237E-07
       264, 6.599481106E+00, 6.036474705E-01, 4.999999702E-01,-5.096216202E-01, 1.409683190E-02, 8.777709581E-07
       265, 4.199428082E+00, 6.036484838E-01, 5.000000000E-01,-4.019063711E-01, 7.387594879E-02, 2.049020225E-07
       266, 6.399599075E+00, 6.036523581E-01, 5.000000000E-01,-5.065653324E-01, 1.665675640E-02, 8.741494639E-07
       267, 2.399533033E+00, 6.036570668E-01, 5.000000000E-01,-1.330182254E-01, 3.133217990E-02, 1.323419929E-05
       268, 2.799600840E+00, 6.036657095E-01, 5.000000000E-01,-2.032304406E-01, 6.087653339E-02, 5.334441994E-06
       269, 7.599459171E+00, 6.036694050E-01, 5.000000000E-01,-5.181225538E-01, 6.071585231E-03, 7.473639698E-07
       270, 4.399611473E+00, 6.036813855E-01, 5.000000000E-01,-4.186872244E-01, 6.729301810E-02, 2.655796436E-07
       271, 2.599462748E+00, 6.036857367E-01, 5.000000000E-01,-1.649724394E-01, 4.212134331E-02, 9.648595551E-06
       272, 6.199445248E+00, 6.036889553E-01, 5.000000000E-01,-5.028413534E-01, 1.964397356E-02, 8.564252312E-07
       273, 1.059930611E+01, 6.037052274E-01, 5.000000000E-01,-5.229314566E-01, 8.270898834E-04, 1.260127078E-07
       274, 1.039945984E+01, 6.037158370E-01, 5.000000000E-01,-5.226683021E-01, 7.891908754E-04, 1.509250467E-07
       275, 8.799674034E+00, 6.037197113E-01, 5.000000000E-01,-5.212090015E-01, 2.260874957E-03, 4.558586397E-07
       276, 1.019941425E+01, 6.037238836E-01, 5.000000000E-01,-5.224496722E-01, 8.189617074E-04, 1.793225408E-07
       277, 8.999415398E+00, 6.037297845E-01, 5.000000000E-01,-5.214399695E-01, 1.913277549E-03, 4.085661942E-07
       278, 7.799312115E+00, 6.037313938E-01, 5.000000000E-01,-5.189590454E-01, 5.145457573E-03, 7.016260497E-07
       279, 1.079941368E+01, 6.037403345E-01, 5.000000000E-01,-5.232608318E-01, 8.933589561E-04, 1.033634263E-07
       280, 5.999541759E+00, 6.037499309E-01, 5.000000000E-01,-4.983373284E-01, 2.309323102E-02, 8.237611269E-07
       281, 4.599527836E+00, 6.037507057E-01, 5.000000000E-01,-4.338191748E-01, 6.064351648E-02, 3.349105668E-07
       282, 8.599539757E+00, 6.037517786E-01, 5.000000000E-01,-5.209316015E-01, 2.667761873E-03, 5.047361924E-07
       283, 9.999546051E+00, 6.037530899E-01, 5.000000000E-01,-5.222675800E-01, 8.904500864E-04, 2.106197883E-07
       284, 9.199395180E+00, 6.037580967E-01, 5.000000000E-01,-5.216327906E-01, 1.626015874E-03, 3.643033324E-07
       285, 5.799368858E+00, 6.037985682E-01, 5.000000000E-01,-4.928984642E-01, 2.704929933E-02, 7.785339449E-07
       286, 8.399553299E+00, 6.038025618E-01, 5.000000000E-01,-5.205895305E-01, 3.144056071E-03, 5.546376087E-07
       287, 9.399280548E+00, 6.038075089E-01, 5.000000000E-01,-5.218023062E-01, 1.380371163E-03, 3.218247002E-07
       288, 9.799344063E+00, 6.038107276E-01, 5.000000000E-01,-5.221087933E-01, 1.005564933E-03, 2.448119574E-07
       289, 4.799636841E+00, 6.038151979E-01, 5.000000000E-01,-4.473505020E-01, 5.410918966E-02, 4.114361900E-07
       290, 7.999455929E+00, 6.038152575E-01, 5.000000000E-01,-5.196331143E-01, 4.359466955E-03, 6.523159186E-07
       291, 8.199418068E+00, 6.038308740E-01, 5.000000000E-01,-5.201644897E-01, 3.701459151E-03, 6.040239668E-07
       292, 5.599489212E+00, 6.038386226E-01, 5.000000000E-01,-4.864076078E-01, 3.151454777E-02, 7.208562920E-07
       293, 4.999477386E+00, 6.038425565E-01, 5.000000000E-01,-4.592810869E-01, 4.784977436E-02, 4.922481480E-07
       294, 9.599429131E+00, 6.038445830E-01, 5.000000000E-01,-5.219593048E-01, 1.166467788E-03, 2.814853985E-07
       295, 1.999411225E+00, 6.038484573E-01, 5.000000000E-01,-8.114141226E-02, 4.559389502E-02, 1.554580558E-05
       296, 5.399372101E+00, 6.038641930E-01, 5.000000000E-01,-4.787203074E-01, 3.649240732E-02, 6.507949593E-07
       297, 5.199552059E+00, 6.038659811E-01, 5.000000000E-01,-4.697287083E-01, 4.194682837E-02, 5.727820280E-07
       298, 3.961603045E-01, 6.050980091E-01, 5.000000000E-01, 2.191166207E-02, 1.083439589E-02, 2.219750240E-05
       299, 0.000000000E+00, 6.062857509E-01, 5.000000000E-01, 0.000000000E+00, 0.000000000E+00, 2.379125362E-05
       300, 1.975251436E-01, 6.062857509E-01, 5.000000000E-01, 1.437021419E-02, 1.876628026E-03, 2.320581189E-05
       301, 1.378798103E+01, 6.077880859E-01, 5.000000000E-01,-5.136582851E-01,-1.458330546E-02, 3.405806193E-11
       302, 1.439979076E+01, 6.081597209E-01, 5.000000000E-01,-5.026635528E-01,-8.252023719E-03, 4.064716879E-12
       303, 1.419989681E+01, 6.144385934E-01, 5.000000000E-01,-5.052281022E-01,-1.117413305E-02, 2.759007779E-11
       304, 1.399408722E+01, 6.149563789E-01, 5.000000000E-01,-5.090738535E-01,-1.355761848E-02, 4.058699904E-11
       305, 1.354439831E+01, 7.615417242E-01, 5.000000000E-01,-5.244757533E-01,-2.149917185E-02, 1.450167986E-08
       306, 1.316579437E+01, 7.649904490E-01, 5.000000000E-01,-5.351634622E-01,-1.639328152E-02, 9.880304219E-08
       307, 1.297069263E+01, 7.657152414E-01, 5.000000000E-01,-5.378087759E-01,-1.218959503E-02, 1.853431968E-07
       308, 1.277729893E+01, 7.700634003E-01, 5.000000000E-01,-5.387114286E-01,-8.009382524E-03, 3.614373441E-07
       309, 1.336012554E+01, 7.705873251E-01, 5.000000000E-01,-5.308949947E-01,-2.005532198E-02, 4.849215429E-08
       310, 1.258271503E+01, 7.765669823E-01, 5.000000000E-01,-5.382160544E-01,-4.473770037E-03, 6.332697922E-07
       311, 1.238828850E+01, 7.864180207E-01, 4.999999702E-01,-5.371013880E-01,-2.093141899E-03, 9.901621070E-07
       312, 1.219244862E+01, 7.923268676E-01, 5.000000000E-01,-5.356658697E-01,-5.447140429E-04, 1.508796231E-06
       313, 1.199805737E+01, 7.982746959E-01, 5.000000000E-01,-5.341973901E-01, 6.932310062E-04, 2.298529580E-06
       314, 1.000216722E+00, 8.001456261E-01, 5.000000000E-01,-2.891706303E-03, 7.864396274E-02, 1.558431723E-05
       315, 1.199519873E+00, 8.003611565E-01, 5.000000000E-01,-1.987737231E-02, 1.006526351E-01, 1.115882787E-05
       316, 1.398819089E+00, 8.008061051E-01, 5.000000000E-01,-3.824760392E-02, 1.085256487E-01, 9.972560292E-06
       317, 1.160026646E+01, 8.014569879E-01, 5.000000000E-01,-5.312986374E-01, 1.448440365E-03, 3.851227575E-06
       318, 8.003505468E-01, 8.016104698E-01, 5.000000000E-01, 9.902479127E-03, 5.362155661E-02, 2.033262535E-05
       319, 1.598671436E+00, 8.016167879E-01, 5.000000000E-01,-5.745326728E-02, 9.892907739E-02, 1.180819345E-05
       320, 1.500000000E+01, 8.016580939E-01, 5.000000000E-01,-5.000000000E-01, 0.000000000E+00, 5.782448258E-18
       321, 1.139959812E+01, 8.017202616E-01, 5.000000000E-01,-5.302987099E-01, 1.346339704E-03, 4.586028354E-06
       322, 2.399149418E+00, 8.018583059E-01, 5.000000000E-01,-1.690803915E-01, 5.651789904E-02, 1.067488574E-05
       323, 2.599304438E+00, 8.018602133E-01, 5.000000000E-01,-2.088447511E-01, 7.439582795E-02, 6.737338936E-06
       324, 2.799143791E+00, 8.018602133E-01, 5.000000000E-01,-2.503658533E-01, 9.620873630E-02, 3.043066044E-06
       325, 2.999300718E+00, 8.018602133E-01, 5.000000000E-01,-2.880935073E-01, 1.114811376E-01, 9.468743656E-07
       326, 3.199140072E+00, 8.018602133E-01, 5.000000000E-01,-3.190228343E-01, 1.176794022E-01, 3.974892593E-07
       327, 3.399296999E+00, 8.018602133E-01, 5.000000000E-01,-3.442408442E-01, 1.174834818E-01, 5.198858162E-07
       328, 3.599136114E+00, 8.018602133E-01, 5.000000000E-01,-3.656289577E-01, 1.135865599E-01, 8.456469800E-07
       329, 3.799293995E+00, 8.018609881E-01, 5.000000000E-01,-3.846963048E-01, 1.075648069E-01, 1.342140536E-06
       330, 1.179966164E+01, 8.018650413E-01, 5.000000000E-01,-5.326438546E-01, 1.374755520E-03, 3.146769359E-06
       331, 3.999134541E+00, 8.018670678E-01, 5.000000000E-01,-4.022282362E-01, 1.003559232E-01, 2.058403879E-06
       332, 4.199293613E+00, 8.018790483E-01, 5.000000000E-01,-4.185921252E-01, 9.248692542E-02, 3.048885901E-06
       333, 1.119912529E+01, 8.018884659E-01, 4.999999702E-01,-5.295504928E-01, 1.180590945E-03, 5.370468898E-06
       334, 7.199102402E+00, 8.018929958E-01, 5.000000000E-01,-5.217291117E-01, 1.054416597E-02, 2.631000825E-05
       335, 8.799087524E+00, 8.018929958E-01, 5.000000000E-01,-5.264930725E-01, 2.796330024E-03, 1.848974171E-05
       336, 7.399260521E+00, 8.018942475E-01, 5.000000000E-01,-5.228475928E-01, 8.900203742E-03, 2.589367796E-05
       337, 8.999245644E+00, 8.018946648E-01, 5.000000000E-01,-5.267038345E-01, 2.372440882E-03, 1.719162537E-05
       338, 6.999260902E+00, 8.018949032E-01, 5.000000000E-01,-5.203567147E-01, 1.249923743E-02, 2.644843335E-05
       339, 8.599246025E+00, 8.018948436E-01, 5.000000000E-01,-5.262440443E-01, 3.293651389E-03, 1.978655200E-05
       340, 4.399142742E+00, 8.019034266E-01, 5.000000000E-01,-4.337408543E-01, 8.432593197E-02, 4.352114502E-06
       341, 7.599106312E+00, 8.019047379E-01, 5.000000000E-01,-5.237538815E-01, 7.522425149E-03, 2.523785588E-05
       342, 9.199093819E+00, 8.019091487E-01, 5.000000000E-01,-5.268856883E-01, 2.008957788E-03, 1.590870670E-05
       343, 6.799095154E+00, 8.019096255E-01, 5.000000000E-01,-5.186599493E-01, 1.482218131E-02, 2.626319474E-05
       344, 8.399080276E+00, 8.019101620E-01, 5.000000000E-01,-5.259354711E-01, 3.882106161E-03, 2.105946260E-05
       345, 7.799269676E+00, 8.019251823E-01, 5.000000000E-01,-5.244874358E-01, 6.363946013E-03, 2.438438241E-05
       346, 1.079906750E+01, 8.019255400E-01, 5.000000000E-01,-5.285372734E-01, 9.113029228E-04, 7.052643014E-06
       347, 9.999068260E+00, 8.019266129E-01, 5.000000000E-01,-5.274983644E-01, 1.054746448E-03, 1.107907065E-05
       348, 1.019924450E+01, 8.019275665E-01, 5.000000000E-01,-5.276930928E-01, 9.403183940E-04, 9.985809811E-06
       349, 1.099924088E+01, 8.019289374E-01, 5.000000000E-01,-5.289794207E-01, 1.024322934E-03, 6.188950920E-06
       350, 8.199237823E+00, 8.019337654E-01, 5.000000000E-01,-5.255516768E-01, 4.572211765E-03, 2.226692231E-05
       351, 6.599251270E+00, 8.019354939E-01, 5.000000000E-01,-5.165597200E-01, 1.755310595E-02, 2.571281584E-05
       352, 1.059921741E+01, 8.019355536E-01, 5.000000000E-01,-5.281950235E-01, 8.575507090E-04, 7.973769243E-06
       353, 9.399259567E+00, 8.019392490E-01, 5.000000000E-01,-5.270465612E-01, 1.696007675E-03, 1.464348588E-05
       354, 7.999097824E+00, 8.019404411E-01, 5.000000000E-01,-5.250769854E-01, 5.390735343E-03, 2.338324157E-05
       355, 1.039907551E+01, 8.019404411E-01, 5.000000000E-01,-5.279215574E-01, 8.693324053E-04, 8.952683856E-06
       356, 9.799218178E+00, 8.019492626E-01, 5.000000000E-01,-5.273343325E-01, 1.213056152E-03, 1.222251103E-05
       357, 4.599317551E+00, 8.019529581E-01, 5.000000000E-01,-4.476462603E-01, 7.607486844E-02, 5.989939382E-06
       358, 6.399102211E+00, 8.019576073E-01, 5.000000000E-01,-5.139480233E-01, 2.076714486E-02, 2.478702299E-05
       359, 9.599082947E+00, 8.019600511E-01, 5.000000000E-01,-5.271905661E-01, 1.427054172E-03, 1.341243933E-05
       360, 6.199268818E+00, 8.019684553E-01, 5.000000000E-01,-5.107208490E-01, 2.451862022E-02, 2.347469490E-05
       361, 5.999107361E+00, 8.019766212E-01, 5.000000000E-01,-5.067529678E-01, 2.887669392E-02, 2.178396790E-05
       362, 5.799253941E+00, 8.020056486E-01, 4.999999702E-01,-5.019291639E-01, 3.387270123E-02, 1.977526881E-05
       363, 4.799160004E+00, 8.020229936E-01, 5.000000000E-01,-4.601607621E-01, 6.795282662E-02, 7.946042388E-06
       364, 5.599091053E+00, 8.020544052E-01, 5.000000000E-01,-4.960906804E-01, 3.953000158E-02, 1.750842239E-05
       365, 4.999300957E+00, 8.020832539E-01, 5.000000000E-01,-4.712492228E-01, 6.010166556E-02, 1.017632894E-05
       366, 5.399265289E+00, 8.020968437E-01, 5.000000000E-01,-4.891189337E-01, 4.580475017E-02, 1.507215256E-05
       367, 5.199124813E+00, 8.021097183E-01, 5.000000000E-01,-4.808685184E-01, 5.268767476E-02, 1.258427710E-05
       368, 1.480146885E+01, 8.023846745E-01, 5.000000000E-01,-5.001296997E-01,-4.114523530E-03, 2.884151321E-18
       369, 1.798959613E+00, 8.026424050E-01, 5.000000000E-01,-7.848221809E-02, 7.945199311E-02, 1.384911593E-05
       370, 1.999218583E+00, 8.031886220E-01, 5.000000000E-01,-1.034112126E-01, 6.139516085E-02, 1.446106307E-05
       371, 2.199291229E+00, 8.034979105E-01, 5.000000000E-01,-1.339246631E-01, 5.234891176E-02, 1.340759627E-05
       372, 5.999907851E-01, 8.062353134E-01, 5.000000000E-01, 1.637680829E-02, 3.333383054E-02, 2.353821583E-05
       373, 1.460105515E+01, 8.068805337E-01, 5.000000000E-01,-5.006603003E-01,-7.502551656E-03, 1.358776915E-13
       374, 3.980100453E-01, 8.082892895E-01, 5.000000000E-01, 1.730779000E-02, 1.724364236E-02, 2.581100489E-05
       375, 0.000000000E+00, 8.106791377E-01, 5.000000000E-01, 0.000000000E+00, 0.000000000E+00, 2.954072806E-05
       376, 1.986834109E-01, 8.106791377E-01, 5.000000000E-01, 1.228132006E-02, 2.371238545E-03, 2.822312490E-05
       377, 1.440171814E+01, 8.149712086E-01, 5.000000000E-01,-5.019545555E-01,-1.177633461E-02, 7.407512798E-11
       378, 1.371766090E+01, 8.215988278E-01, 5.000000000E-01,-5.198666453E-01,-2.591461502E-02, 1.771466032E-07
       379, 1.420394897E+01, 8.274450898E-01, 5.000000000E-01,-5.045447946E-01,-1.677882485E-02, 8.135888407E-09
       380, 1.403685951E+01, 8.375494480E-01, 5.000000000E-01,-5.085928440E-01,-2.116907015E-02, 2.246989439E-08
       381, 1.349636078E+01, 9.431221485E-01, 5.000000000E-01,-5.343929529E-01,-3.425937146E-02, 3.764400844E-06
       382, 1.314946175E+01, 9.498702884E-01, 5.000000000E-01,-5.466639996E-01,-2.513228543E-02, 1.369145684E-05
       383, 1.295704269E+01, 9.518769979E-01, 5.000000000E-01,-5.484480858E-01,-1.801878586E-02, 2.227152618E-05
       384, 1.333367920E+01, 9.521062970E-01, 5.000000000E-01,-5.418295264E-01,-3.152709454E-02, 7.732713129E-06
       385, 1.276480579E+01, 9.601258636E-01, 5.000000000E-01,-5.475018620E-01,-1.129873842E-02, 4.107753193E-05
       386, 1.257382488E+01, 9.677620530E-01, 5.000000000E-01,-5.446239114E-01,-5.621523596E-03, 6.880518049E-05
       387, 1.238195515E+01, 9.789033532E-01, 5.000000000E-01,-5.413442254E-01,-2.452238463E-03, 9.005226457E-05
       388, 1.363392353E+01, 9.892137051E-01, 5.000000000E-01,-5.286248922E-01,-3.938274086E-02, 2.927552487E-06
       389, 1.219370365E+01, 9.895072579E-01, 5.000000000E-01,-5.383518934E-01,-2.932039788E-04, 1.345018100E-04
       390, 1.199949646E+01, 9.972190857E-01, 5.000000000E-01,-5.352941155E-01, 1.692120568E-03, 1.963692339E-04
       391, 1.180016613E+01, 1.000294209E+00, 5.000000000E-01,-5.329084396E-01, 2.379166894E-03, 2.217037254E-04
       392, 1.399486899E+00, 1.001817226E+00, 5.000000000E-01,-5.586680770E-02, 1.282884777E-01, 1.041149699E-05
       393, 1.599145532E+00, 1.001842022E+00, 5.000000000E-01,-7.448761910E-02, 1.143767834E-01, 1.230880480E-05
       394, 1.799443603E+00, 1.001933217E+00, 5.000000000E-01,-9.704836458E-02, 9.474088252E-02, 1.366092692E-05
       395, 1.999144435E+00, 1.002063274E+00, 5.000000000E-01,-1.263088733E-01, 8.012297750E-02, 1.359537146E-05
       396, 1.160107517E+01, 1.002163053E+00, 5.000000000E-01,-5.314882994E-01, 2.344892826E-03, 2.287609532E-04
       397, 2.199383259E+00, 1.002183199E+00, 5.000000000E-01,-1.620686799E-01, 7.699841261E-02, 1.187126509E-05
       398, 1.500000000E+01, 1.002232075E+00, 5.000000000E-01,-5.000000000E-01, 0.000000000E+00, 7.648264972E-18
