cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity,      y-velocity,concentration-c2h5oh
       654, 2.303867579E+00, 3.139035463E+00, 5.000000000E-01, 5.055405945E-02, 4.607625306E-01, 2.435086134E-22
       655, 2.713168621E+00, 2.932918787E+00, 5.000000000E-01, 5.531750992E-02, 4.658747911E-01, 3.877438656E-22
       656, 2.505903244E+00, 3.140078545E+00, 5.000000000E-01, 5.431698263E-02, 4.613428712E-01, 1.799486893E-22
       657, 2.924325705E+00, 2.723618984E+00, 5.000000000E-01, 5.607908964E-02, 4.701550007E-01, 3.092710877E-22
       658, 3.136394739E+00, 2.514194727E+00, 5.000000000E-01, 5.651138350E-02, 4.741205871E-01, 6.297311261E-22
       659, 2.102517128E+00, 3.137883902E+00, 5.000000000E-01, 4.673186690E-02, 4.601759613E-01, 4.831979726E-23
       660, 2.302704096E+00, 3.344287395E+00, 5.000000000E-01, 5.314758793E-02, 4.565764964E-01, 2.842810092E-22
       661, 2.709742785E+00, 3.140151501E+00, 5.000000000E-01, 5.802184343E-02, 4.619688690E-01, 4.232562884E-22
       662, 2.919719696E+00, 2.931226254E+00, 5.000000000E-01, 5.881476775E-02, 4.664410651E-01, 2.774358675E-22
       663, 2.504327774E+00, 3.346092224E+00, 5.000000000E-01, 5.705796927E-02, 4.572480023E-01, 2.853444695E-22
       664, 3.131774664E+00, 2.721618414E+00, 5.000000000E-01, 5.937174708E-02, 4.706295133E-01, 6.284121002E-22
       665, 3.343026400E+00, 2.512870312E+00, 5.000000000E-01, 5.959728360E-02, 4.744783044E-01, 6.596296360E-22
       666, 2.101925850E+00, 3.341897249E+00, 5.000000000E-01, 4.917017743E-02, 4.559156299E-01, 1.670948635E-22
       667, 2.301891088E+00, 3.549347878E+00, 5.000000000E-01, 5.597995222E-02, 4.522328973E-01, 2.938033808E-22
       668, 2.915442705E+00, 3.139199972E+00, 5.000000000E-01, 6.164684147E-02, 4.625906348E-01, 3.369019696E-22
       669, 2.707200289E+00, 3.347287655E+00, 5.000000000E-01, 6.090462208E-02, 4.579245150E-01, 6.516379828E-22
       670, 3.126871824E+00, 2.929368734E+00, 5.000000000E-01, 6.223036721E-02, 4.669882953E-01, 4.128817199E-22
